library,download_month,country,system_name,python_version,downloads
bokeh,2017-10,US,Linux,3,62555.195999999996
bokeh,2018-12,US,Linux,3,67014.486
bokeh,2017-08,US,Linux,3,49262.73
bokeh,2017-07,US,Linux,3,22218.315
bokeh,2017-11,US,Linux,3,9898.603000000001
bokeh,2018-01,US,Linux,3,15404.704
bokeh,2017-12,US,Linux,3,14674.18
bokeh,2018-03,US,Linux,3,18180.981
bokeh,2018-04,US,Linux,3,18114.075
bokeh,2018-10,IE,Linux,3,54837.198
bokeh,2018-02,US,Linux,3,11484.864
bokeh,2018-11,IE,Linux,3,50918.712
bokeh,2018-05,US,Linux,3,12210.168
bokeh,2017-06,US,Linux,3,9528.78
bokeh,2018-07,US,Linux,3,14895.53
bokeh,2018-09,IE,Linux,3,39172.737
bokeh,2018-06,US,Linux,3,14342.853000000001
bokeh,2018-08,IE,Linux,3,37910.24
bokeh,2017-07,IE,Linux,3,34700.0
bokeh,2017-05,US,Linux,3,7455.235
bokeh,2018-12,IE,Linux,3,24550.38
bokeh,2017-06,IE,Linux,3,21750.174000000003
bokeh,2017-04,US,Linux,3,5707.79
bokeh,2017-12,IE,Linux,3,16834.740999999998
bokeh,2017-10,IE,Linux,3,14735.583
bokeh,2018-01,IE,Linux,3,18137.13
bokeh,2017-03,US,Linux,3,4612.295
bokeh,2017-08,IE,Linux,3,12614.600999999999
bokeh,2017-09,IE,Linux,3,11240.152
bokeh,2017-11,IE,Linux,3,10365.966
bokeh,2018-05,IE,Linux,3,16663.0
bokeh,2018-07,IE,Linux,3,13904.739
bokeh,2018-09,JP,Linux,3,16231.01
bokeh,2018-10,JP,Linux,3,16373.868
bokeh,2017-02,US,Linux,3,4628.07
bokeh,2018-04,IE,Linux,3,13884.004
bokeh,2018-02,IE,Linux,3,12176.633
bokeh,2017-01,US,Linux,3,3536.9489999999996
bokeh,2018-11,JP,Linux,3,12806.76
bokeh,2018-03,IE,Linux,3,11602.84
bokeh,2018-11,NL,Linux,3,10482.45
bokeh,2018-06,IE,Linux,3,11316.6
bokeh,2018-10,US,Darwin,3,1158.146
bokeh,2018-12,JP,Linux,3,8575.268
bokeh,2018-11,US,Darwin,3,1836.53
bokeh,2017-03,IE,Linux,3,7805.241999999999
bokeh,2018-10,NL,Linux,3,5964.705
bokeh,2018-08,JP,Linux,3,6918.21
bokeh,2018-11,DE,Linux,3,4942.441000000001
bokeh,2018-09,NL,Linux,3,5289.8859999999995
bokeh,2017-04,IE,Linux,3,6591.008000000001
bokeh,2018-10,DE,Linux,3,4266.59
bokeh,2018-04,EU,Linux,3,6251.19
bokeh,2018-09,DE,Linux,3,3397.5039999999995
bokeh,2018-08,US,Windows,3,5322.979
bokeh,2018-09,US,Darwin,3,988.0790000000001
bokeh,2018-12,US,Darwin,3,1449.214
bokeh,2018-08,NL,Linux,3,3213.9869999999996
bokeh,2018-12,NL,Linux,3,3095.3089999999997
bokeh,2018-08,DE,Linux,3,2417.0679999999998
bokeh,2017-05,IE,Linux,3,3534.4959999999996
bokeh,2018-03,EU,Linux,3,3719.31
bokeh,2018-08,None,Windows,3,3144.8039999999996
bokeh,2017-09,US,Windows,3,2974.5440000000003
bokeh,2018-12,DE,Linux,3,2298.63
bokeh,2018-08,KR,Linux,3,2630.1139999999996
bokeh,2017-09,None,Windows,3,2440.425
bokeh,2018-11,FR,Linux,3,1800.91
bokeh,2018-08,SG,Linux,3,212.13
bokeh,2018-11,US,Windows,3,2079.756
bokeh,2018-09,US,Windows,3,2135.485
bokeh,2017-09,GB,Windows,3,101.384
bokeh,2018-11,GB,Linux,3,1681.47
bokeh,2018-10,US,Windows,3,1999.977
bokeh,2018-09,FR,Linux,3,1504.49
bokeh,2018-11,SG,Linux,3,1014.5219999999999
bokeh,2018-12,SG,Linux,3,1505.187
bokeh,2018-09,SG,Linux,3,160.16
bokeh,2018-10,FR,Linux,3,1345.14
bokeh,2018-09,KR,Linux,3,1824.9630000000002
bokeh,2018-11,EU,Linux,3,1274.43
bokeh,2018-10,GB,Linux,3,1419.5740000000003
bokeh,2018-08,US,Darwin,3,1244.13
bokeh,2018-12,AU,Linux,3,1505.5709999999997
bokeh,2018-08,GB,Linux,3,1324.392
bokeh,2018-09,GB,Linux,3,1262.976
bokeh,2018-10,AU,Linux,3,1256.28
bokeh,2018-09,AU,Linux,3,1352.1840000000002
bokeh,2018-05,EU,Linux,3,1543.256
bokeh,2018-11,KR,Linux,3,1483.02
bokeh,2018-10,KR,Linux,3,1448.566
bokeh,2018-10,SG,Linux,3,254.35899999999998
bokeh,2018-12,FR,Linux,3,934.2080000000001
bokeh,2018-07,US,Windows,3,1221.74
bokeh,2018-11,AU,Linux,3,914.0509999999999
bokeh,2017-10,DE,Linux,3,552.024
bokeh,2017-11,DE,Linux,3,632.494
bokeh,2017-12,DE,Linux,3,561.6
bokeh,2017-06,US,Darwin,3,551.262
bokeh,2018-08,EU,Linux,3,892.8
bokeh,2018-10,EU,Linux,3,761.4
bokeh,2018-08,None,Linux,3,851.559
bokeh,2018-09,CA,Linux,3,1047.16
bokeh,2017-07,US,Darwin,3,581.94
bokeh,2018-11,None,Linux,3,786.21
bokeh,2018-09,None,Linux,3,796.302
bokeh,2018-07,JP,Linux,3,984.555
bokeh,2017-03,FR,Linux,3,249.18600000000004
bokeh,2017-09,US,Darwin,3,572.836
bokeh,2018-11,IN,Linux,3,491.491
bokeh,2018-08,FR,Linux,3,553.446
bokeh,2018-12,US,Windows,3,897.156
bokeh,2017-01,FR,Linux,3,189.345
bokeh,2018-08,AU,Linux,3,807.872
bokeh,2018-12,EU,Linux,3,517.7370000000001
bokeh,2017-06,US,Windows,3,742.56
bokeh,2018-10,CA,Linux,3,829.426
bokeh,2018-09,EU,Linux,3,684.456
bokeh,2017-05,US,Darwin,3,381.78
bokeh,2018-10,None,Linux,3,630.54
bokeh,2017-10,US,Darwin,3,455.648
bokeh,2017-04,US,Darwin,3,369.765
bokeh,2018-07,NL,Linux,3,739.632
bokeh,2017-09,DE,Linux,3,465.31199999999995
bokeh,2018-08,CA,Linux,3,803.602
bokeh,2017-08,US,Darwin,3,448.56399999999996
bokeh,2018-11,FI,Linux,3,770.868
bokeh,2017-08,US,Windows,3,666.2080000000001
bokeh,2018-11,CA,Linux,3,770.688
bokeh,2018-12,KR,Linux,3,845.38
bokeh,2017-01,US,Darwin,3,307.663
bokeh,2018-11,None,Windows,3,798.648
bokeh,2017-02,FR,Linux,3,216.72
bokeh,2017-12,US,Darwin,3,478.4
bokeh,2017-04,FR,Linux,3,329.6
bokeh,2018-09,None,Windows,3,755.16
bokeh,2018-11,CN,Windows,3,753.056
bokeh,2017-07,US,Windows,3,627.846
bokeh,2018-12,GB,Linux,3,686.665
bokeh,2018-02,DE,Linux,3,494.8639999999999
bokeh,2018-07,KR,Linux,3,772.047
bokeh,2017-12,US,Windows,3,652.0799999999999
bokeh,2017-11,US,Darwin,3,431.258
bokeh,2017-10,US,Windows,3,595.056
bokeh,2017-07,DE,Linux,3,356.73
bokeh,2017-02,US,Darwin,3,286.14599999999996
bokeh,2017-08,DE,Linux,3,519.3720000000001
bokeh,2018-01,DE,Linux,3,447.745
bokeh,2017-03,US,Darwin,3,297.2
bokeh,2018-09,IN,Linux,3,443.716
bokeh,2018-11,None,Darwin,3,535.7429999999999
bokeh,2018-12,IN,Linux,3,387.13599999999997
bokeh,2018-08,IN,Linux,3,472.14
bokeh,2018-10,FI,Linux,3,680.36
bokeh,2017-11,US,Windows,3,568.08
bokeh,2018-11,AT,Linux,3,707.76
bokeh,2018-02,US,Darwin,3,439.208
bokeh,2018-10,CN,Windows,3,670.7040000000001
bokeh,2018-09,FI,Linux,3,632.0790000000001
bokeh,2017-06,DE,Linux,3,316.8
bokeh,2018-03,SG,Linux,3,100.656
bokeh,2018-11,IN,Windows,3,643.8
bokeh,2017-05,US,Windows,3,482.961
bokeh,2017-04,US,Windows,3,465.79400000000004
bokeh,2018-10,IN,Linux,3,461.69000000000005
bokeh,2018-07,US,Darwin,3,532.93
bokeh,2018-06,US,Windows,3,649.8
bokeh,2017-05,FR,Linux,3,315.27
bokeh,2018-02,ES,Linux,3,643.67
bokeh,2017-07,GB,Linux,3,382.93699999999995
bokeh,2017-12,GB,Linux,3,511.28
bokeh,2018-04,SG,Linux,3,120.04800000000002
bokeh,2018-11,ES,Linux,3,589.2539999999999
bokeh,2018-06,DE,Linux,3,507.256
bokeh,2018-07,SG,Linux,3,79.056
bokeh,2018-10,None,Windows,3,598.2760000000001
bokeh,2017-10,GB,Linux,3,457.816
bokeh,2018-11,GB,Windows,3,300.828
bokeh,2018-04,DE,Linux,3,472.884
bokeh,2018-12,CA,Linux,3,571.197
bokeh,2018-04,FR,Linux,3,478.264
bokeh,2018-01,US,Darwin,3,320.11199999999997
bokeh,2018-01,GB,Linux,3,386.884
bokeh,2017-10,CA,Linux,3,241.958
bokeh,2017-11,GB,Linux,3,439.30400000000003
bokeh,2017-05,DE,Linux,3,407.745
bokeh,2017-09,None,Linux,3,391.11800000000005
bokeh,2018-05,DE,Linux,3,416.70200000000006
bokeh,2017-10,FR,Linux,3,424.105
bokeh,2018-04,US,Darwin,3,364.807
bokeh,2018-10,ES,Linux,3,499.92799999999994
bokeh,2018-08,CN,Windows,3,536.106
bokeh,2018-04,US,Windows,3,485.958
bokeh,2018-08,FI,Linux,3,533.715
bokeh,2018-02,US,Windows,3,506.088
bokeh,2018-03,US,Windows,3,498.88300000000004
bokeh,2018-01,US,Windows,3,459.94
bokeh,2018-06,JP,Linux,3,536.7330000000001
bokeh,2018-03,US,Darwin,3,375.12200000000007
bokeh,2018-06,NL,Linux,3,513.8420000000001
bokeh,2018-01,AU,Linux,3,125.84
bokeh,2017-12,None,Windows,3,522.236
bokeh,2018-10,None,Darwin,3,429.219
bokeh,2017-09,GB,Linux,3,265.264
bokeh,2017-02,US,Windows,3,370.82099999999997
bokeh,2018-06,US,Darwin,3,416.26200000000006
bokeh,2018-11,CN,Linux,3,390.74100000000004
bokeh,2018-07,DE,Linux,3,458.11799999999994
bokeh,2018-03,AU,Linux,3,277.88399999999996
bokeh,2017-09,FR,Linux,3,403.26800000000003
bokeh,2017-03,US,Windows,3,364.1
bokeh,2017-06,GB,Linux,3,266.265
bokeh,2018-01,None,Linux,3,398.034
bokeh,2017-01,US,Windows,3,363.81
bokeh,2018-02,AU,Linux,3,177.98899999999998
bokeh,2018-03,DE,Linux,3,361.26
bokeh,2017-12,JP,Linux,3,404.78899999999993
bokeh,2018-04,GB,Linux,3,329.256
bokeh,2018-05,FR,Linux,3,432.82199999999995
bokeh,2018-12,None,Linux,3,398.151
bokeh,2018-06,KR,Linux,3,512.16
bokeh,2018-04,JP,Linux,3,260.896
bokeh,2018-04,AU,Linux,3,303.975
bokeh,2018-09,CN,Windows,3,474.22
bokeh,2017-08,GB,Linux,3,344.24
bokeh,2018-08,None,Darwin,3,374.825
bokeh,2017-12,CN,Windows,3,420.755
bokeh,2018-03,FR,Linux,3,377.055
bokeh,2017-12,KR,Linux,3,483.91700000000003
bokeh,2017-11,CA,Linux,3,420.24
bokeh,2018-08,CH,Linux,3,387.858
bokeh,2018-12,None,Windows,3,481.07599999999996
bokeh,2017-10,AU,Linux,3,340.19699999999995
bokeh,2018-01,NL,Linux,3,338.008
bokeh,2018-01,KR,Linux,3,452.925
bokeh,2018-12,IL,Windows,3,486.09799999999996
bokeh,2018-05,US,Darwin,3,314.88
bokeh,2017-07,None,Linux,3,246.96
bokeh,2018-11,CH,Linux,3,338.87699999999995
bokeh,2017-01,DE,Linux,3,269.10400000000004
bokeh,2017-12,None,Linux,3,265.1
bokeh,2018-01,ES,Linux,3,408.96
bokeh,2017-01,IE,Linux,3,150.1
bokeh,2017-11,SE,Linux,3,140.778
bokeh,2018-08,GB,Windows,3,171.114
bokeh,2018-10,GB,Windows,3,218.07299999999998
bokeh,2018-12,CN,Windows,3,438.92400000000004
bokeh,2018-10,IN,Windows,3,413.922
bokeh,2018-09,None,Darwin,3,366.034
bokeh,2018-10,RU,Linux,3,408.02
bokeh,2018-05,US,Windows,3,398.08799999999997
bokeh,2017-10,None,Linux,3,279.984
bokeh,2017-08,None,Linux,3,269.952
bokeh,2018-02,JP,Linux,3,261.958
bokeh,2018-12,BR,Linux,3,299.93000000000006
bokeh,2017-07,GB,Windows,3,175.824
bokeh,2017-11,None,Linux,3,248.08
bokeh,2017-01,GB,Windows,3,58.826
bokeh,2017-08,JP,Linux,3,124.10799999999999
bokeh,2017-07,SG,Linux,3,31.827999999999996
bokeh,2017-06,FR,Linux,3,288.17600000000004
bokeh,2018-09,IN,Windows,3,394.94
bokeh,2018-08,IN,Windows,3,374.97600000000006
bokeh,2018-10,BR,Linux,3,239.882
bokeh,2018-08,CN,Linux,3,265.065
bokeh,2018-10,AT,Linux,3,413.12699999999995
bokeh,2017-06,NL,Linux,3,218.96399999999997
bokeh,2017-12,None,Darwin,3,250.981
bokeh,2017-07,AU,Linux,3,75.839
bokeh,2017-09,None,Darwin,3,239.09600000000003
bokeh,2018-11,BR,Linux,3,298.98900000000003
bokeh,2017-07,None,Darwin,3,175.1
bokeh,2018-01,JP,Linux,3,309.072
bokeh,2018-09,ES,Linux,3,350.14
bokeh,2018-06,FR,Linux,3,283.028
bokeh,2018-03,CN,Windows,3,363.12
bokeh,2018-10,PL,Linux,3,306.124
bokeh,2017-07,JP,Linux,3,91.125
bokeh,2018-07,GB,Linux,3,315.09
bokeh,2017-11,KR,Linux,3,370.87199999999996
bokeh,2017-11,FR,Linux,3,284.01199999999994
bokeh,2018-11,RU,Linux,3,309.06
bokeh,2018-09,CN,Linux,3,258.88800000000003
bokeh,2017-05,None,Linux,3,172.02899999999997
bokeh,2017-01,GB,Linux,3,252.0
bokeh,2018-04,KR,Linux,3,389.2
bokeh,2017-10,None,Windows,3,347.13
bokeh,2017-10,SE,Linux,3,148.85199999999998
bokeh,2017-02,IE,Linux,3,88.134
bokeh,2017-03,DE,Linux,3,169.884
bokeh,2017-05,KR,Linux,3,355.895
bokeh,2017-02,DE,Linux,3,225.94
bokeh,2018-03,GB,Linux,3,228.91400000000002
bokeh,2017-06,None,Linux,3,181.95899999999997
bokeh,2018-02,None,Linux,3,245.0
bokeh,2018-05,GB,Linux,3,217.06199999999998
bokeh,2018-09,AT,Linux,3,304.968
bokeh,2017-03,AU,Linux,3,347.139
bokeh,2017-09,IN,Linux,3,174.858
bokeh,2018-06,GB,Linux,3,246.015
bokeh,2018-05,AU,Linux,3,222.915
bokeh,2018-07,FR,Linux,3,271.04
bokeh,2018-05,KR,Linux,3,374.191
bokeh,2018-01,CN,Windows,3,297.96
bokeh,2018-12,None,Darwin,3,304.07199999999995
bokeh,2017-08,AU,Linux,3,110.838
bokeh,2017-09,SE,Linux,3,136.097
bokeh,2017-04,DE,Linux,3,216.0
bokeh,2018-10,CH,Linux,3,252.07600000000002
bokeh,2018-02,FR,Linux,3,276.012
bokeh,2017-04,KR,Linux,3,342.041
bokeh,2018-10,CN,Linux,3,279.00399999999996
bokeh,2017-01,None,Linux,3,142.104
bokeh,2018-09,CH,Linux,3,232.872
bokeh,2017-06,None,Darwin,3,165.912
bokeh,2017-05,GB,Linux,3,201.82399999999998
bokeh,2017-11,AU,Linux,3,176.967
bokeh,2017-03,GB,Linux,3,145.04000000000002
bokeh,2017-11,JP,Linux,3,236.16
bokeh,2017-10,None,Darwin,3,202.032
bokeh,2018-12,IN,Windows,3,346.08099999999996
bokeh,2017-06,JP,Linux,3,133.95600000000002
bokeh,2017-09,AU,Linux,3,230.94600000000003
bokeh,2017-12,IN,Linux,3,185.055
bokeh,2017-12,FR,Linux,3,246.01000000000005
bokeh,2018-05,None,Linux,3,220.94799999999998
bokeh,2017-07,CN,Windows,3,239.87600000000003
bokeh,2018-04,None,Linux,3,216.0
bokeh,2018-03,None,Windows,3,329.04
bokeh,2018-04,CN,Windows,3,313.92
bokeh,2018-09,GB,Windows,3,215.158
bokeh,2018-02,None,Windows,3,315.945
bokeh,2018-02,KR,Linux,3,328.02
bokeh,2017-08,CN,Windows,3,253.11
bokeh,2018-06,None,Linux,3,230.1
bokeh,2018-11,ZA,Linux,3,276.04600000000005
bokeh,2018-07,None,Linux,3,268.92800000000005
bokeh,2017-04,GB,Linux,3,178.85
bokeh,2018-11,DE,Windows,3,317.09999999999997
bokeh,2018-09,RU,Linux,3,295.104
bokeh,2017-09,CN,Windows,3,259.903
bokeh,2017-08,None,Darwin,3,168.90400000000002
bokeh,2018-01,None,Windows,3,297.904
bokeh,2017-09,JP,Linux,3,226.083
bokeh,2017-12,AU,Linux,3,137.973
bokeh,2018-01,FR,Linux,3,206.85600000000002
bokeh,2017-11,None,Darwin,3,200.09600000000003
bokeh,2018-03,KR,Linux,3,318.058
bokeh,2018-11,CZ,Linux,3,237.85
bokeh,2017-02,None,Linux,3,145.85399999999998
bokeh,2018-11,HK,Linux,3,306.837
bokeh,2018-06,EU,Linux,3,237.989
bokeh,2018-03,IN,Linux,3,155.1
bokeh,2017-07,IN,Linux,3,136.95
bokeh,2018-03,None,Linux,3,200.97
bokeh,2017-11,IN,Linux,3,136.95
bokeh,2018-02,CA,Linux,3,290.93600000000004
bokeh,2017-04,None,Linux,3,184.842
bokeh,2018-05,JP,Linux,3,249.92500000000004
bokeh,2017-12,SE,Linux,3,132.84
bokeh,2018-12,AT,Linux,3,321.084
bokeh,2018-08,AT,Linux,3,299.098
bokeh,2017-04,None,Darwin,3,143.93400000000003
bokeh,2018-08,ES,Linux,3,251.16
bokeh,2018-01,SE,Linux,3,110.103
bokeh,2017-10,JP,Linux,3,216.92
bokeh,2018-02,GB,Linux,3,195.86599999999999
bokeh,2018-06,AU,Linux,3,212.984
bokeh,2018-08,UA,Linux,3,286.928
bokeh,2017-09,CH,Linux,3,145.99200000000002
bokeh,2017-05,None,Darwin,3,138.03300000000002
bokeh,2018-09,BR,Linux,3,242.888
bokeh,2017-02,DE,Darwin,3,31.926
bokeh,2017-03,None,Linux,3,160.99200000000002
bokeh,2017-11,CN,Windows,3,236.982
bokeh,2018-11,PL,Linux,3,214.90099999999998
bokeh,2018-05,NL,Linux,3,198.09
bokeh,2018-01,IN,Linux,3,159.03
bokeh,2018-01,None,Darwin,3,190.96200000000002
bokeh,2018-11,GB,Darwin,3,252.14399999999998
bokeh,2018-03,JP,Linux,3,209.132
bokeh,2017-02,GB,Windows,3,147.97400000000002
bokeh,2018-04,IN,Linux,3,164.93399999999997
bokeh,2017-02,GB,Linux,3,151.89
bokeh,2018-08,RU,Linux,3,286.94100000000003
bokeh,2018-10,IL,Linux,3,199.98
bokeh,2018-04,None,Windows,3,275.12399999999997
bokeh,2018-03,NL,Linux,3,132.88
bokeh,2017-12,CH,Linux,3,230.12400000000002
bokeh,2017-06,CN,Windows,3,198.96099999999998
bokeh,2018-09,PL,Linux,3,270.9
bokeh,2018-10,DE,Windows,3,282.9
bokeh,2017-01,None,Darwin,3,124.085
bokeh,2017-03,NL,Linux,3,132.90800000000002
bokeh,2017-10,CN,Linux,3,169.86
bokeh,2017-12,IL,Linux,3,38.907
bokeh,2018-11,JP,Windows,3,281.853
bokeh,2018-05,SG,Linux,3,49.136
bokeh,2017-11,SG,Linux,3,79.92
bokeh,2018-06,CN,Windows,3,261.063
bokeh,2017-09,BR,Linux,3,149.137
bokeh,2018-05,CN,Windows,3,254.91
bokeh,2018-11,IL,Linux,3,254.916
bokeh,2017-08,CN,Linux,3,142.00799999999998
bokeh,2018-02,None,Darwin,3,178.93
bokeh,2017-12,CN,Linux,3,158.05
bokeh,2017-11,None,Windows,3,258.94399999999996
bokeh,2017-09,CN,Linux,3,156.927
bokeh,2017-10,CN,Windows,3,218.01600000000002
bokeh,2018-12,ES,Linux,3,259.974
bokeh,2017-07,FR,Linux,3,145.86
bokeh,2018-12,RU,Linux,3,241.116
bokeh,2017-05,AU,Linux,3,137.898
bokeh,2018-04,None,Darwin,3,186.865
bokeh,2017-10,IN,Linux,3,155.12
bokeh,2018-03,None,Darwin,3,178.111
bokeh,2017-06,IN,Linux,3,86.94
bokeh,2018-08,BR,Linux,3,221.118
bokeh,2017-10,GB,Windows,3,85.95200000000001
bokeh,2018-10,BE,Linux,3,193.12
bokeh,2017-11,GB,Windows,3,109.88799999999999
bokeh,2017-04,CN,Windows,3,188.887
bokeh,2018-11,IT,Linux,3,194.03599999999997
bokeh,2018-04,NL,Linux,3,152.01
bokeh,2017-08,SG,Linux,3,41.964
bokeh,2017-08,FR,Linux,3,129.927
bokeh,2018-12,FI,Linux,3,240.03300000000002
bokeh,2017-07,CN,Linux,3,117.04
bokeh,2017-12,IN,Windows,3,195.09600000000003
bokeh,2017-09,CA,Linux,3,172.92
bokeh,2018-07,CN,Windows,3,228.09600000000003
bokeh,2017-05,SG,Linux,3,13.992
bokeh,2018-10,CZ,Linux,3,132.026
bokeh,2018-11,SE,Linux,3,182.87599999999998
bokeh,2017-08,SE,Linux,3,46.98
bokeh,2017-06,AU,Linux,3,129.97799999999998
bokeh,2017-08,IN,Windows,3,199.94799999999998
bokeh,2018-05,CA,Linux,3,195.02700000000002
bokeh,2018-05,IN,Linux,3,160.992
bokeh,2017-05,CN,Windows,3,157.952
bokeh,2018-09,UA,Linux,3,225.04399999999998
bokeh,2017-03,None,Darwin,3,84.074
bokeh,2017-02,None,Darwin,3,106.00699999999999
bokeh,2017-10,NL,Linux,3,101.959
bokeh,2018-02,NL,Linux,3,181.94400000000002
bokeh,2017-12,CA,Linux,3,201.09599999999998
bokeh,2017-11,CN,Linux,3,137.0
bokeh,2018-08,IL,Linux,3,185.00799999999998
bokeh,2018-01,CA,Linux,3,193.93600000000004
bokeh,2018-01,CN,Linux,3,110.112
bokeh,2018-01,IN,Windows,3,201.05800000000002
bokeh,2017-05,CN,Linux,3,78.96600000000001
bokeh,2018-08,SE,Linux,3,178.104
bokeh,2017-04,AU,Linux,3,208.985
bokeh,2018-10,HK,Linux,3,226.92
bokeh,2018-11,CN,Darwin,3,174.94799999999998
bokeh,2017-09,NL,Linux,3,95.013
bokeh,2018-08,HK,Linux,3,219.915
bokeh,2018-05,None,Darwin,3,175.93200000000002
bokeh,2017-11,NL,Linux,3,151.976
bokeh,2018-12,CN,Linux,3,180.02700000000002
bokeh,2018-02,CN,Windows,3,205.09099999999998
bokeh,2017-06,SG,Linux,3,19.92
bokeh,2018-02,IN,Linux,3,140.054
bokeh,2017-07,NL,Linux,3,142.922
bokeh,2017-03,CN,Windows,3,114.002
bokeh,2017-06,CA,Linux,3,74.104
bokeh,2018-11,JP,Darwin,3,210.09
bokeh,2017-05,NL,Linux,3,158.88600000000002
bokeh,2018-11,NL,Windows,3,219.02
bokeh,2017-01,NL,Linux,3,137.936
bokeh,2018-02,CN,Linux,3,161.003
bokeh,2017-12,SG,Linux,3,58.905
bokeh,2018-11,BE,Linux,3,210.91
bokeh,2018-07,None,Windows,3,207.0
bokeh,2017-04,NL,Linux,3,175.03
bokeh,2017-12,NL,Linux,3,136.94199999999998
bokeh,2018-06,None,Windows,3,209.07600000000002
bokeh,2018-01,CH,Linux,3,186.96
bokeh,2018-11,VN,Linux,3,46.968
bokeh,2017-07,CH,Linux,3,98.97200000000001
bokeh,2017-08,CH,Linux,3,99.89200000000001
bokeh,2018-05,None,Windows,3,198.01600000000002
bokeh,2018-07,AU,Linux,3,146.944
bokeh,2018-08,BE,Linux,3,168.0
bokeh,2017-07,None,Windows,3,144.95
bokeh,2017-01,JP,Linux,3,74.036
bokeh,2017-10,SG,Linux,3,39.072
bokeh,2017-10,CH,Linux,3,91.02
bokeh,2018-10,GB,Darwin,3,168.96
bokeh,2017-04,None,Windows,3,137.06
bokeh,2017-06,BR,Linux,3,51.92
bokeh,2017-06,CN,Linux,3,72.05099999999999
bokeh,2018-05,SE,Linux,3,56.898
bokeh,2017-09,SG,Linux,3,63.93600000000001
bokeh,2017-07,KR,Linux,3,174.96
bokeh,2018-08,JP,Windows,3,208.00799999999998
bokeh,2018-07,IN,Linux,3,139.105
bokeh,2017-08,IN,Linux,3,84.065
bokeh,2017-08,IL,Linux,3,53.965
bokeh,2018-07,EU,Linux,3,155.015
bokeh,2018-10,SE,Linux,3,159.1
bokeh,2018-02,SG,Linux,3,53.965
bokeh,2018-03,RU,Linux,3,197.025
bokeh,2017-05,JP,Linux,3,101.97200000000001
bokeh,2017-08,None,Windows,3,155.929
bokeh,2018-08,DE,Windows,3,183.99200000000002
bokeh,2018-08,GB,Darwin,3,154.98
bokeh,2018-02,SE,Linux,3,69.09
bokeh,2017-07,CA,Linux,3,111.09
bokeh,2017-05,None,Windows,3,150.99
bokeh,2017-10,IN,Windows,3,146.927
bokeh,2018-10,JP,Windows,3,200.013
bokeh,2017-09,RU,Linux,3,158.912
bokeh,2018-06,IN,Linux,3,126.06299999999999
bokeh,2018-12,GB,Windows,3,145.024
bokeh,2018-03,IN,Windows,3,168.09599999999998
bokeh,2018-09,BE,Linux,3,142.065
bokeh,2018-09,HK,Linux,3,175.07
bokeh,2018-04,BR,Linux,3,94.915
bokeh,2018-09,AR,Linux,3,188.088
bokeh,2018-11,RU,Windows,3,193.053
bokeh,2017-07,IL,Linux,3,26.058000000000003
bokeh,2018-03,CN,Linux,3,90.9
bokeh,2018-08,JP,Darwin,3,167.054
bokeh,2018-10,JP,Darwin,3,172.0
bokeh,2018-02,IN,Windows,3,166.0
bokeh,2017-04,IN,Linux,3,72.0
bokeh,2017-02,DE,Windows,3,50.0
bokeh,2018-07,None,Darwin,3,153.0
bokeh,2018-04,CN,Linux,3,101.0
bokeh,2018-06,SG,Linux,3,49.949000000000005
bokeh,2017-01,CN,Windows,3,99.0
bokeh,2017-12,RU,Linux,3,142.95600000000002
bokeh,2018-10,AP,Linux,3,144.992
bokeh,2018-08,PL,Linux,3,158.956
bokeh,2017-02,CN,Windows,3,106.036
bokeh,2017-10,RU,Linux,3,157.95
bokeh,2018-10,ZA,Linux,3,82.095
bokeh,2018-06,None,Darwin,3,130.065
bokeh,2018-09,SE,Linux,3,150.932
bokeh,2017-08,KR,Linux,3,162.96
bokeh,2017-08,BR,Linux,3,91.096
bokeh,2017-10,ES,Linux,3,125.064
bokeh,2017-09,CZ,Linux,3,178.94400000000002
bokeh,2017-10,JP,Darwin,3,144.0
bokeh,2017-08,DE,Darwin,3,58.943999999999996
bokeh,2018-04,SE,Linux,3,62.01599999999999
bokeh,2018-08,NL,Windows,3,131.981
bokeh,2017-11,IN,Windows,3,144.014
bokeh,2018-07,FI,Linux,3,161.013
bokeh,2017-04,JP,Linux,3,92.06200000000001
bokeh,2017-12,BE,Linux,3,163.97
bokeh,2017-01,IL,Linux,3,15.96
bokeh,2017-06,GB,Darwin,3,114.95
bokeh,2018-09,DE,Windows,3,159.988
bokeh,2017-09,IN,Windows,3,137.071
bokeh,2018-11,FR,Windows,3,169.048
bokeh,2018-09,CZ,Linux,3,78.914
bokeh,2018-08,VN,Linux,3,93.93
bokeh,2017-06,None,Windows,3,138.012
bokeh,2018-01,RU,Linux,3,140.97
bokeh,2018-12,CH,Linux,3,137.08499999999998
bokeh,2018-11,TW,Linux,3,126.04
bokeh,2018-09,GB,Darwin,3,128.984
bokeh,2017-05,IN,Linux,3,51.972
bokeh,2018-09,EC,Windows,3,183.0
bokeh,2017-04,CN,Linux,3,79.971
bokeh,2018-09,JP,Windows,3,176.04600000000002
bokeh,2017-03,CN,Linux,3,32.94
bokeh,2018-12,IL,Linux,3,163.982
bokeh,2017-06,IL,Linux,3,22.022
bokeh,2017-06,GB,Windows,3,80.99
bokeh,2017-09,ES,Linux,3,95.93
bokeh,2017-08,CA,Linux,3,81.993
bokeh,2017-12,JP,Darwin,3,142.02
bokeh,2017-04,PL,Linux,3,93.08
